Unnamed: 0,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
813892,Helen Reddy,"Candle On the Water - From ""Pete's Dragon"" / Soundtrack Version",74UZSX03wVCDrZoQQ0d2ZV,35,2002,folk,0.381,0.151,0,-16.18,1,0.0321,0.878,0.0,0.291,0.239,65.74,185613,3
23130,Kurupt,Who Ride Wit Us,3Q9QGamJUf6y6DU0MJ8jBd,46,2012,funk,0.829,0.821,9,-6.184,1,0.367,0.141,0.0,0.585,0.602,104.966,261173,4
444327,Piem,Your Name,2wddvycuNkUAMOhwtkoY5x,37,2020,funk,0.863,0.579,5,-9.21,0,0.04,0.127,0.0441,0.131,0.19,121.995,204592,4
587327,The Sheepdogs,Find the Truth (OurVinyl Sessions),6l7401iZemL0HxoIZollVi,0,2023,blues,0.473,0.669,6,-7.067,1,0.041,0.00253,0.427,0.0823,0.609,81.406,173675,4
454159,Salim–Sulaiman,Haq Ali,4KdVxITCH0jol5Dbq2x68H,27,2020,indian,0.413,0.654,2,-7.21,0,0.042,0.446,0.0,0.0787,0.379,180.019,407112,1
296370,Moon Duo,Lost in Light,1Wlm4sYtvAp2m1GckM3Dnh,14,2017,psych-rock,0.241,0.389,7,-12.283,1,0.0351,0.189,0.729,0.0889,0.229,108.219,518049,4
1396649,Vargas Blues Band,Texas Tango,5gMOb5KspBLy9xMZwkNXGe,12,2010,spanish,0.48,0.873,7,-5.541,1,0.0631,0.00334,5.21e-05,0.0962,0.8,144.983,185400,4
39349,Hokey Pokey Kids,Twist And Shout,2WjYjbsTpovTK0XZ8AKSKZ,21,2012,party,0.487,0.612,2,-10.851,1,0.0288,0.771,0.0,0.316,0.834,127.965,151947,4
639149,The Jazz June,The Medicine,4hjH9YaHBxoJTQL9BchWo8,12,2000,emo,0.236,0.897,7,-7.194,1,0.0604,0.0161,0.0495,0.657,0.262,92.199,308887,4
927899,Lidell Townsell,Duh Duh Da - Full Mix,18rxBnqKujd8VSfCBGm8rQ,0,2004,chicago-house,0.854,0.729,0,-9.579,1,0.0464,0.000213,0.00179,0.0309,0.97,125.007,314053,4
987396,Demon Hunter,Deteriorate,3imY7eETBfsth0ZNhiIug3,34,2005,alt-rock,0.261,0.758,1,-5.337,0,0.0412,0.00517,0.0,0.24,0.108,84.998,353840,4
1212549,Dawn Landes,I Won't Back Down,5C7PgIjgRlGxluA5JHqLBG,25,2008,folk,0.606,0.107,9,-11.93,1,0.0314,0.877,4.67e-06,0.109,0.247,101.347,146627,4
16013,USA-European Connection,Come into My Heart / Good Loving,4X78gHYuB3B7rh1M0POekA,12,2012,disco,0.739,0.831,10,-9.234,0,0.0503,0.0233,0.0257,0.0535,0.831,127.821,219467,4
202620,Elena Kamburova,Не о любви прошу,4XrYbGR1C1LzShAZ10IieM,0,2015,romance,0.467,0.277,2,-8.281,0,0.0428,0.966,0.0017,0.0654,0.314,124.538,236733,1
155397,Rachael Dadd,Tap the Sap,6bR7yRICfPMgyTXm9GdqNY,26,2014,singer-songwriter,0.603,0.35,2,-13.182,0,0.0365,0.957,0.00357,0.112,0.962,98.848,205653,4
8041,Lapalux,Forgetting and Learning Again,0oaC4Xzo2ShIjAlqAY4HaQ,20,2012,chill,0.236,0.5,6,-7.672,1,0.035,0.344,0.00018,0.0925,0.0862,140.563,258158,5
408930,Cass McCombs,Sleeping Volcanoes,5CJldykWwO6ztFahnuNTKu,28,2019,psych-rock,0.601,0.462,11,-9.114,1,0.0408,0.63,0.743,0.125,0.4,122.469,267952,4
480797,Taake,Heartland,6WKE0tNQ9SH0hA4V5KRK1Y,6,2021,black-metal,0.397,0.713,7,-12.146,0,0.0481,0.000147,0.000173,0.385,0.154,124.963,294133,4
1118933,Jonas Steur,Second Turn [ASOT 252] - Original Mix,0Qni3DoD2kdAFm8ZKwgvNL,0,2006,trance,0.534,0.975,1,-12.405,1,0.0575,0.00254,0.875,0.107,0.532,136.724,336992,4
963123,Saverio Mercadante,"Mercadante: Emma d'Antiochia, Act 3: ""Mi lasciate"" (Adelia, Maidens, Emma)",4MinPE8pW1oMtQwtRHDXUi,0,2004,opera,0.381,0.0745,4,-21.851,1,0.0562,0.973,0.000542,0.13,0.0537,133.79,264507,4
97316,Elvis Presley,Promised Land - Take 5,70EsKXGbBx20HrOj9twOHJ,16,2013,rock-n-roll,0.41,0.89,2,-9.237,1,0.0396,0.0133,1.22e-06,0.159,0.957,182.956,211427,4
1092979,Himsa,Calling in Silent,7o6mrLowwkcnklR0KKOg6l,4,2006,metalcore,0.482,0.985,1,-3.298,1,0.117,2.2e-06,0.0973,0.172,0.38,120.06,269360,4
1156471,LA Priest,Engine - Erol Alkan's Transonic Re-Edit,4FAeST43GRSSJhY5EOpZRS,8,2007,house,0.674,0.867,10,-6.87,0,0.204,0.0035,0.023,0.761,0.523,124.002,369293,4
218402,Bassnectar,Journey To The Center,02qYMr0qniY3Rd5Xj76l0O,30,2016,breakbeat,0.529,0.759,11,-6.163,0,0.0314,0.000479,0.736,0.102,0.243,139.995,388500,4
313611,In The Woods...,Substance Vortex,4SZguxlAQt6WZfqmegwyvi,12,2018,black-metal,0.268,0.9,6,-8.476,1,0.0674,2.25e-05,0.0306,0.127,0.154,127.514,436233,3
193251,Ledri Vula,SRMN,63yzBYRXsSXUXz9FuxQGpW,29,2015,k-pop,0.745,0.644,9,-5.782,1,0.131,0.018,0.0,0.156,0.346,150.018,182440,4
955698,Stars,The Big Fight,0fQeEgKBYAXsj2qFegqQQt,17,2004,indie-pop,0.429,0.577,0,-8.261,1,0.0383,0.00181,0.219,0.422,0.0921,110.869,322213,4
462711,Chinmayi,Maya Maya,756Ha0DZdFEZBUplUj5eOo,20,2020,pop-film,0.328,0.441,11,-10.614,1,0.0541,0.916,7.04e-05,0.121,0.222,152.631,261759,3
19197,Caravan Palace,12 juin 3049,3A0ttCkOApPmd7JmGhnIc3,23,2012,electro,0.524,0.636,5,-5.742,0,0.0643,0.475,0.47,0.103,0.582,104.076,203413,4
120061,Moloko,Sing It Back,3IHO4PBa4PwMw2po8eYiLf,56,2014,dance,0.757,0.826,4,-9.428,0,0.0398,0.00246,0.0401,0.0782,0.964,128.001,105000,4
1158608,Vast,Sunday I'll Be Gone,3X3cT03P33xvw5cQqP2KEs,25,2007,industrial,0.492,0.743,11,-5.501,0,0.0299,0.00578,0.0,0.238,0.329,172.318,207440,4
1227402,Pritam,Lambi Judai,3mFDF0ulC4tyOFC4bB67Kd,48,2008,indian,0.649,0.792,5,-5.576,0,0.0453,0.0623,0.028,0.0646,0.733,112.086,288040,4
374676,Anna Phoebe,Waves,0d5edL5sKVBu1Kbhg1ImW0,18,2019,classical,0.212,0.132,9,-18.605,0,0.0358,0.951,0.912,0.125,0.0593,71.361,266076,5
601456,Kill Shelter,The Sinner (Remix),7MCewZW3J0RMRgYvZgIufp,12,2023,goth,0.547,0.83,7,-7.468,1,0.0347,0.0179,0.749,0.0882,0.222,120.051,270250,4
988255,Grouper,Sedon Wind/Zombie Skin,4LAmOLDuUtlm1mlBcw5Ltb,10,2005,ambient,0.117,0.27,0,-21.793,1,0.0505,0.983,0.677,0.112,0.0759,179.1,258227,4
79412,Shirley Caesar,Good God,3JvOcK6zIaIMG1MOwfHDLq,12,2013,gospel,0.615,0.899,1,-4.336,1,0.137,0.0714,0.0,0.357,0.534,123.925,354040,4
390450,Devil May Care,Dead Ember,2vicpDKLS2UMZE5K0uc5MK,34,2019,german,0.396,0.909,1,-3.74,0,0.074,0.000449,1.1e-06,0.0349,0.33,120.004,177160,4
622365,Wassu,Long Ago,3qfMRghmtjtuHTFG3gTjtE,35,2023,trance,0.667,0.94,5,-7.114,0,0.037,0.00158,0.274,0.202,0.227,122.004,260164,4
306396,Rozalén,Amor Prohibido,2GbbXwrwd3RdOkk9ISdZF0,33,2017,spanish,0.721,0.236,11,-9.64,1,0.0352,0.824,0.0,0.313,0.243,113.881,251809,3
1225141,Эйдол,Храм пустоты,1D8k9Hs12sjQk2BS3T0D96,0,2008,heavy-metal,0.621,0.539,9,-10.161,1,0.0254,0.0418,0.000342,0.316,0.207,100.992,319253,3
1301820,Sabrina Malheiros,Conexão,6axzp2TsFaw9DJgElLLGk8,28,2009,jazz,0.737,0.908,4,-10.014,0,0.0587,0.166,0.733,0.135,0.733,120.002,317120,4
389118,The Wood Brothers,Big Boss Man - Live at the Fillmore,1p0ZaM1HY4MCwFRumuNMDa,19,2019,funk,0.567,0.792,9,-7.159,1,0.0552,0.00711,0.00948,0.858,0.588,98.774,202747,4
106962,Scooter,Jigga Jigga! - Remastered,0rFVDYVARWmMKdQ52c2qhU,24,2013,techno,0.481,0.965,1,-5.033,0,0.0954,0.00184,0.000329,0.204,0.125,142.974,235427,4
1274488,Children Of Bodom,Aces High,3NHWmPwVgGxGRPfQfYI10r,9,2009,death-metal,0.394,0.984,7,-3.324,1,0.108,5.78e-05,0.25,0.0737,0.386,141.156,269493,4
1401843,Eddie Vedder,Acoustic #1 - demo 1991,75MKpXflOeHGg4P2NedpOE,34,2011,acoustic,0.5,0.379,5,-10.186,1,0.0258,0.759,0.0333,0.202,0.225,115.308,169600,4
511986,Serj Tankian,Your Mom,18hxZlMz9qsAcARbLVTXnz,39,2021,metal,0.66,0.95,0,-2.953,0,0.0445,0.0111,6.53e-06,0.345,0.704,109.98,198566,4
551277,Ibrahim Maalouf,Quiet Culture (feat. Pos of De La Soul),2VKYTNg9r6bF9pBZouux68,42,2022,french,0.726,0.374,5,-12.783,1,0.364,0.675,2.12e-05,0.158,0.311,82.539,278942,4
859626,Blur,Sweet Song,0xkMOpRUY9GaRH3uUKslgu,35,2003,alt-rock,0.662,0.274,3,-13.895,1,0.0264,0.785,0.0465,0.183,0.294,84.396,240880,4
1178847,André & Andrade,Jararaca,5Dt91UAtlAj0iST4UUy594,14,2007,sertanejo,0.764,0.831,7,-5.177,1,0.0292,0.64,0.0,0.142,0.969,134.997,191033,4
598051,Michele Andrade,Você Não Deu Valor,6FOr9NX8OMfqB1GkE8463y,29,2023,forro,0.59,0.815,4,-5.83,1,0.0537,0.434,7.98e-05,0.805,0.963,75.036,130463,4
1393191,Färska Prinzen,Delirium - Feat. Mr Cool,4IF3ebU5BFbo4u1QKkAtyO,8,2010,ska,0.725,0.73,6,-5.781,1,0.305,0.559,0.0,0.218,0.882,81.083,277909,4
611595,Gipfelsepp,Ziach,5o9DVzkYnpLQOe9wJ7c5Kc,21,2023,party,0.53,0.948,11,-4.44,1,0.165,0.00196,0.0,0.382,0.479,138.065,166929,4
